Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood,Zip.Code
2.018E+13,10/29/18,730,10/29/18,1823,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,10/29/18,1955,10/29/18,1955,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,L,L2,NORTHGATE,98125
2.018E+13,10/29/18,1900,10/29/18,2023,LIQUOR LAW VIOLATION,LIQUOR LAW VIOLATION,NORTH,N,N2,NORTHGATE,98125
2.018E+13,10/29/18,2000,10/30/18,804,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,10/30/18,1556,10/30/18,1556,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,10/30/18,1700,10/30/18,1700,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/30/18,1720,10/30/18,1735,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,10/30/18,1930,10/31/18,1016,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,10/30/18,1400,10/31/18,1921,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/2/18,1956,2/2/18,1956,DUI,DUI-LIQUOR,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/31/18,544,11/1/18,1153,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/2/18,2209,2/2/18,2209,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/26/18,1500,11/1/18,1501,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/1/18,430,11/1/18,1926,RAPE,RAPE-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/1/18,1906,11/1/18,1906,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+11,1/3/18,430,1/4/18,1031,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/2/18,1144,11/2/18,1601,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/2/18,1158,11/2/18,1158,TRESPASS,TRESPASS,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/2/18,1225,11/2/18,1227,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,9/1/18,0,11/2/18,1850,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/2/18,2303,11/2/18,2303,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/2/18,2330,11/2/18,2330,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/2/18,1630,11/3/18,810,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/3/18,1244,11/3/18,1339,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/1/18,2000,11/3/18,1332,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/3/18,1626,11/3/18,1626,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,NORTH,L,L2,NORTHGATE,98125
2.018E+11,1/4/18,1052,1/4/18,1052,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/3/18,2017,11/3/18,2017,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/4/18,509,11/4/18,509,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-WEAPON,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/4/18,1403,11/4/18,1544,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/4/18,1814,11/4/18,2138,DUI,DUI-DRUGS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/3/18,1030,11/4/18,1827,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,NORTH,N,N2,NORTHGATE,98125
2.018E+11,1/4/18,1105,1/4/18,1105,NARCOTIC,NARC-POSSESS-METH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/4/18,2236,11/5/18,37,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/4/18,2301,11/4/18,2301,SEX OFFENSE-OTHER,SEXOFF-INDECENT EXPOSURE,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/18/18,1,11/4/18,2335,CAR PROWL,THEFT-CARPROWL,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/5/18,944,11/5/18,944,WEAPON,WEAPON-DISCHARGE,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/5/18,1134,11/5/18,1541,NARCOTIC,NARC-POSSESS-PILL/TABLET,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/5/18,1200,11/5/18,1216,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/5/18,1333,11/5/18,1333,SEX OFFENSE-OTHER,SEXOFF-OTHER,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/5/18,1353,11/5/18,1353,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/4/18,2200,11/5/18,1420,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/5/18,1526,11/5/18,1526,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/4/18,1600,11/5/18,1643,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/5/18,1840,11/5/18,1848,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/6/18,338,11/6/18,338,TRESPASS,TRESPASS,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/5/18,2230,11/6/18,556,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/3/18,1101,2/3/18,1101,RAPE,RAPE-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/6/18,830,11/6/18,1250,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/2/18,1800,2/3/18,1239,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/6/18,1931,11/6/18,1931,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/6/18,2045,11/6/18,2045,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE,98125
2.018E+12,2/2/18,1800,2/3/18,1214,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+13,10/7/18,1200,11/7/18,1735,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/7/18,1737,11/7/18,1737,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/6/18,1600,11/7/18,2120,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/7/18,2326,11/8/18,31,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/8/18,49,11/8/18,54,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/8/18,829,11/8/18,829,FAMILY OFFENSE-NONVIOLENT,ADULT-VULNERABLE-FINANCIAL,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/7/18,1900,11/8/18,847,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE,98125
2.018E+12,1/30/18,1807,2/18/18,1715,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1300,11/8/18,1355,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L1,NORTHGATE,98125
2.018E+13,9/30/18,0,11/8/18,1514,CAR PROWL,THEFT-LICENSE PLATE,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1552,11/8/18,1552,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,0,11/8/18,1547,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/8/18,1710,11/8/18,1712,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1834,11/8/18,1834,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/8/18,1950,11/8/18,2250,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/8/18,2035,11/9/18,147,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/9/18,802,11/9/18,802,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1930,11/9/18,943,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1030,11/9/18,937,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE,98125
2.018E+13,10/24/18,1000,11/9/18,1139,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/9/18,1145,11/9/18,1207,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,1305,11/9/18,1521,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/5/18,323,11/10/18,323,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/7/18,1518,11/10/18,948,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/10/18,1741,11/10/18,1922,PROSTITUTION,PROSTITUTION LOITERING,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/10/18,800,11/10/18,1842,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/11/18,53,11/11/18,107,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,N,N2,NORTHGATE,98125
2.018E+13,10/1/18,1600,11/11/18,1041,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/11/18,1438,11/11/18,1438,TRESPASS,TRESPASS,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/11/18,1553,11/11/18,1553,WEAPON,WEAPON-POSSESSION,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/3/18,2325,2/3/18,2325,DUI,DUI-LIQUOR,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/11/18,2230,11/12/18,814,CAR PROWL,THEFT-AUTO PARTS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/12/18,1336,11/12/18,1336,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/12/18,1343,11/12/18,1343,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/12/18,1346,11/12/18,1346,WEAPON,WEAPON-UNLAWFUL USE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/11/18,1600,11/12/18,1631,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+11,1/4/18,1230,1/4/18,1230,NARCOTIC,NARC-POSSESS-METH,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/7/18,1530,11/12/18,1944,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/2/18,0,11/13/18,1615,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/7/18,0,11/13/18,1115,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/13/18,1140,11/13/18,1140,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/13/18,1201,11/13/18,1201,TRESPASS,TRESPASS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,10/28/18,1,11/13/18,1231,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/13/18,1337,11/13/18,1338,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/13/18,1448,11/13/18,1448,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/8/18,2000,11/13/18,1654,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/13/18,1738,11/13/18,1738,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/13/18,2143,11/13/18,2143,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/14/18,10,11/14/18,1952,DUI,DUI-DRUGS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/14/18,137,11/14/18,137,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/13/18,0,11/14/18,852,CAR PROWL,THEFT-AUTOACC,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/14/18,854,11/14/18,854,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/14/18,1142,11/14/18,1142,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/13/18,1415,11/14/18,1527,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/14/18,1610,11/14/18,1728,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/14/18,1723,11/14/18,1723,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/14/18,500,11/14/18,2123,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/14/18,1915,11/14/18,2333,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+12,2/4/18,1020,2/4/18,1027,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/15/18,1056,11/15/18,1056,NARCOTIC,NARC-POSSESS-HEROIN,NORTH,N,N3,NORTHGATE,98125
2.018E+12,1/28/18,1300,2/4/18,1209,CAR PROWL,THEFT-LICENSE PLATE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/15/18,1138,11/15/18,1138,DUI,DUI-DRUGS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/15/18,1229,11/15/18,1229,DUI,DUI-LIQUOR,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/15/18,1300,11/15/18,1300,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/15/18,1806,11/15/18,1944,PROSTITUTION,PROSTITUTION LOITERING,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/16/18,1113,11/16/18,1113,FAMILY OFFENSE-NONVIOLENT,ADULT-VULNERABLE-FINANCIAL,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/16/18,1323,11/16/18,1411,PROSTITUTION,PROSTITUTION LOITERING,NORTH,N,N2,NORTHGATE,98125
2.018E+13,7/20/18,1200,11/16/18,1403,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/16/18,1448,11/16/18,1448,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/16/18,2130,11/16/18,2130,NARCOTIC,NARC-POSSESS-HEROIN,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/17/18,321,11/17/18,321,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+12,2/4/18,1635,2/4/18,1635,NARCOTIC,NARC-POSSESS-HEROIN,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/17/18,1538,11/17/18,1846,PROSTITUTION,PROSTITUTION,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/17/18,1850,11/17/18,1850,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+12,2/4/18,0,2/5/18,49,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N3,NORTHGATE,98125
2.018E+12,2/4/18,1801,2/4/18,1819,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/18/18,300,11/18/18,1532,TRESPASS,TRESPASS,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/18/18,1500,11/18/18,1716,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/17/18,1855,11/18/18,1740,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/19/18,58,11/19/18,336,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/19/18,212,11/19/18,212,AGGRAVATED ASSAULT,ASSLT-AGG-GUN,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/15/18,1600,11/19/18,1212,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/12/18,1740,11/19/18,1710,FAMILY OFFENSE-NONVIOLENT,ADULT-VULNERABLE-FINANCIAL,NORTH,L,L2,NORTHGATE,98125
2.018E+11,12/24/17,200,1/4/18,1329,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/18/18,1435,11/19/18,1433,THEFT-ALL OTHER,THEFT-PKPOCKET,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/19/18,1503,11/19/18,1503,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/19/18,1315,11/19/18,1514,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/19/18,1300,11/19/18,2017,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/19/18,1800,11/20/18,57,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/19/18,2112,11/19/18,2112,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/19/18,2130,11/20/18,602,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/20/18,1022,11/20/18,1338,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/20/18,700,11/20/18,1613,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/20/18,1829,11/20/18,1950,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/20/18,1858,11/20/18,1858,WEAPON,WEAPON-POSSESSION,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/11/18,1830,11/21/18,1546,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/21/18,1200,11/21/18,1200,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/21/18,1427,11/21/18,1427,NARCOTIC,NARC-POSSESS-HEROIN,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/21/18,800,11/21/18,1547,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/21/18,1605,11/21/18,1914,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/21/18,1445,11/21/18,1801,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/21/18,2139,11/21/18,2139,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/21/18,2329,11/21/18,2329,DUI,DUI-LIQUOR,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/21/18,1830,11/22/18,407,RAPE,RAPE-STRONGARM,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/21/18,418,11/22/18,1053,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/22/18,1716,11/22/18,1922,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/22/18,1901,11/22/18,1901,FAMILY OFFENSE-NONVIOLENT,ENDANGERMENT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,20,11/23/18,25,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/22/18,2000,11/23/18,825,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/23/18,926,11/23/18,926,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,1356,11/23/18,1356,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,1823,11/23/18,1823,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,1730,11/23/18,2147,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,2134,11/23/18,2236,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/22/18,1000,11/23/18,2209,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/23/18,2234,11/23/18,2234,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N3,NORTHGATE,98125
2.018E+12,2/4/18,1400,2/5/18,922,CAR PROWL,THEFT-CARPROWL,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/24/18,1103,11/24/18,1103,TRESPASS,TRESPASS,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/24/18,1,11/24/18,1205,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/12/18,1205,11/24/18,1205,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/22/18,1200,11/24/18,1734,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/24/18,1416,11/24/18,1416,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,2035,11/24/18,1555,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/24/18,1603,11/24/18,1603,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/24/18,1630,11/24/18,1630,DUI,DUI-DRUGS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/25/18,4,11/25/18,4,TRESPASS,TRESPASS,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/24/18,2000,11/25/18,1211,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/25/18,1420,11/25/18,1420,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/25/18,1533,11/25/18,1533,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/25/18,1725,11/25/18,1725,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L1,NORTHGATE,98125
2.018E+13,11/25/18,2029,11/25/18,2029,DUI,DUI-DRUGS,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/25/18,1930,11/25/18,2101,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/25/18,2240,11/25/18,2328,RAPE,RAPE-STRONGARM,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/22/18,1917,11/26/18,908,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/23/18,1944,11/26/18,912,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/26/18,1256,11/26/18,1338,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/21/18,1500,11/26/18,1627,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/26/18,1531,11/26/18,1850,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/26/18,1200,11/26/18,1728,CAR PROWL,THEFT-CARPROWL,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/26/18,1900,11/26/18,2143,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE,98125
2.018E+13,11/27/18,1537,11/27/18,1537,NARCOTIC,NARC-POSSESS-METH,NORTH,N,N3,NORTHGATE,98125
2.018E+13,11/27/18,1455,11/27/18,1455,TRESPASS,TRESPASS,NORTH,N,N2,NORTHGATE,98125
2.018E+13,11/26/18,1530,11/27/18,1530,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE,98125
